portal_id,name,mana,kind,attack,health,ev_attack,ev_health,skill,ev_skill,flavor,ev_flavor,type_,class_,rarity,cv,card_pack,image_path,ev_image_path,eval_roatation,eval_unlimited
108531030,スカルデッドロード,2,follower,1.0,3.0,3.0,5.0,ラストワード ランダムな自分のフォロワー1体は「ラストワード スケルトン1体を出す」を持つ。,ラストワード ランダムな自分のフォロワー1体は「ラストワード ゾンビ1体を出す」を持つ。,死霊術を極めた者は、戦場を地の底へ落とす。死を数える意味は消え、永遠を数える日々が始まる。,死を揺らがせ、生を騙り、死霊術師は闊歩する。もはや敵も味方もなく、ただ巨大な死だけが横たわる。,-,ネクロマンサー,ゴールドレア,高橋英則,DBN,./img_follower/108531030.jpeg,./img_follower_evo/108531030.jpeg,-,7.5
109511020,禁呪の恋人・サルナーン,2,follower,2.0,2.0,4.0,4.0,ファンファーレ ネクロマンス 6； 相手のフォロワー1体は、能力すべて（攻撃力/体力はそのまま）を失う。,,……え？私の顔色が悪いですか……？……えぇ……最近眠れていないもので……。……早く、星の島に伝わる秘術を手に入れなくては……。,私の寿命が尽きてしまう前に、秘術でハニーを人間に転生させる……。……間に合うのだろうか……？,-,ネクロマンサー,ブロンズレア,浪川大輔,BOS,./img_follower/109511020.jpeg,./img_follower_evo/109511020.jpeg,-,6.0
109521020,心眼の双葬女・レディ・グレイ,2,follower,1.0,3.0,3.0,5.0,ドレイン ,ドレイン 進化時 リアニメイト 2,私の恋人は、とても素敵な人だった。私の子供は、とても可愛い子だった。離れられるわけがないわ……だって私達、家族だもの。,私の愛は永遠よ？お互いに通いあう、確かな感情……さぁ、家族の絆を見せてあげる。,-,ネクロマンサー,シルバーレア,折笠愛,BOS,./img_follower/109521020.jpeg,./img_follower_evo/109521020.jpeg,-,8.5
109531020,降魔の操者・ダヌア,2,follower,3.0,1.0,5.0,3.0,交戦時 交戦する相手のフォロワーに1ダメージ。,交戦時 交戦する相手のフォロワーに1ダメージ。進化時 自分の他のフォロワーすべては「交戦時 交戦する相手のフォロワーに1ダメージ」を持つ。,「だれぇ……」「お前達は誰だ、とダヌアは聞いている。」「コッチはアヤシイモンじゃねーゾ！　誤解スンナヨナ！」,「なでぇ……」「オイ！ダヌアがアタマ撫でて欲しがってるゼ！」「団長。ご褒美にいつもの儀式を頼む。」,-,ネクロマンサー,ゴールドレア,ささきのぞみ,BOS,./img_follower/109531020.jpeg,./img_follower_evo/109531020.jpeg,-,7.5
109541010,幽想の少女・フェリ,2,follower,2.0,2.0,4.0,4.0,ファンファーレ 10ターン目かそれ以降なら、2回葬送 する。2回葬送 したなら、ターン終了まで、自分の他のフォロワーすべては「1ターンに3回攻撃できる」を持つ。（2回葬送 するには、幽想の少女・フェリが場に出たあと、自分の場に空きが2つ以上必要）,,私はずいぶんと長い間、霧に閉ざされた島で過ごしてきたんだ。外の世界には、いつも驚かされるよ。,家族も、名前すらもなくしてしまっていた私を、仲間たちは外の世界に連れ出してくれたんだ。妹を探しながら、私はその恩に報いようと思う。,-,ネクロマンサー,レジェンド,米澤円,BOS,./img_follower/109541010.jpeg,./img_follower_evo/109541010.jpeg,-,8.0
110511030,沈黙の従者,2,follower,2.0,2.0,4.0,4.0,ファンファーレ エンハンス 6； +3/+3する。相手のフォロワー1体は、能力すべて（攻撃力/体力はそのまま）を失う。,,どうぞお静かに。語る、騙る、其れはまやかし。静寂の最中では、全ては正しく。,記録の一、分かたれることなかれ。国の境、歴史の境は言葉にて始まった。発することなく、一つであるべし。――『黙する者たち』、使徒の手記,-,ネクロマンサー,ブロンズレア,日笠陽子,OOT,./img_follower/110511030.jpeg,./img_follower_evo/110511030.jpeg,-,6.5
111511010,ボーンバッファロー,2,follower,2.0,2.0,4.0,4.0,ファンファーレ エンハンス 4； 「ラストワード スケルトン2体を出す」を持つ。,,あ、アイツ！死んだはずだろ！？――臆病な闘牛士頼まれたから蘇らせたの！――悪戯なネクロマンサー,コイツ、どこまで追いかけてくるんだ！？――臆病な闘牛士死ぬまでずっと！あ、死んでるか。――悪戯なネクロマンサー,-,ネクロマンサー,ブロンズレア,-,ALT,./img_follower/111511010.jpeg,./img_follower_evo/111511010.jpeg,-,7.5
111521010,ワイトナイト,2,follower,2.0,2.0,4.0,4.0,・魔鎧の騎手・骸骨の騎手手札にあるとき、自分の残りPPが6以上ならファンファーレ エンハンス 6； チョイス したカード1体を出す。,,呪われし死者の魂と共に、戦場を疾走する亡霊騎士。戦に対する未練が、死してもなお彼を突き動かす。,呪われし戦士たちを従える亡霊騎士。あの時掴めなかった勝利を求めて、今夜も戦場を駆け抜ける。,-,ネクロマンサー,シルバーレア,内田直哉,ALT,./img_follower/111521010.jpeg,./img_follower_evo/111521010.jpeg,-,6.0
111531010,禁絶の腕・ニコラ,2,follower,1.0,1.0,3.0,3.0,ファンファーレ このフォロワーの攻撃力が4以上なら、禁絶の一撃1枚を手札に加え、このフォロワーの攻撃力を1にする。ラストワード 禁絶の腕・ニコラ1枚を手札に加え、+X/+0する。Xは「破壊される直前の攻撃力の値」である。,ラストワード 禁絶の腕・ニコラ1枚を手札に加え、+X/+0する。Xは「破壊される直前の攻撃力の値」である。,あのさ……やめといた方がいいよ。オレ、化け物だから。お前のこと壊しちゃうと思うし。……それでもいいなら、別にいいけど。壊れたっていいことないぞ……？,ふわぁ……。あ、ごめん……寝てた。そろそろ、オレも本気出した方がいいよな。あんまり痛くないように……壊してやる。,機械,ネクロマンサー,ゴールドレア,逢坂良太,ALT,./img_follower/111531010.jpeg,./img_follower_evo/111531010.jpeg,-,8.0
112511010,ゴーストライター,2,follower,2.0,2.0,4.0,4.0,自分のターン中、自分の他のフォロワーが進化したとき、ゴースト1体を出す。ファンファーレ エンハンス 7； +3/+3して、ゴースト3体を出す。,自分のターン中、自分の他のフォロワーが進化したとき、ゴースト1体を出す。,あぁもう何なのよあの編集者！この私の原稿にありえない文句ばっかりつけて！そもそもね、私幽霊よ！？もう死んでるんですけど！？書けるわけないでしょ、生きた文章なんて！,……え？今回の原稿、評判がよかった！？死の悲哀と生の歓喜がよく描けてた！？そ、そそそうでしょうそうでしょうとも！ふふん！ほんのちょっぴり――生前の、実体験を元にしたからね！,-,ネクロマンサー,ブロンズレア,伊瀬茉莉也,STR,./img_follower/112511010.jpeg,./img_follower_evo/112511010.jpeg,8.0,7.5
112511020,グール,2,follower,1.0,1.0,3.0,3.0,ファンファーレ 自分の場に他のフォロワーがいるなら、自分の他のフォロワー1体を破壊して、カードを2枚引く。そのフォロワーが機械・フォロワーなら、このフォロワーを+1/+1する。,,新鮮な死体を拾ったぞ！コイツ、何を食うのかな？生肉？魂？それとも……。まぁいいか！とりあえず全部食わせとけ！――新米ネクロマンサー,死体の肉体は、死後口にした物体で構成される。故に、死体は手がけた者の手腕を映すわけだが――これは中々どうして……前衛的な出来栄えだな。――熟練ネクロマンサー,-,ネクロマンサー,ブロンズレア,-,STR,./img_follower/112511020.jpeg,./img_follower_evo/112511020.jpeg,8.5,7.5
112521010,死の夢の少女,2,follower,2.0,2.0,4.0,4.0,ラストワード 深淵の夢1枚を手札に加える。,進化前と同じ能力。,――あら、うれしい。ひさしぶりのお客様だわ。ここはあなたの夢で、わたしの夢。入ることができるのは、生きるのが嫌になった人だけよ。一緒に楽しみましょう。二度と起きたくなくなるくらい。,ここに入ってきたのはそちらだわ。なのに、あなたは起きたいと言うのね。いいわよ、帰っても。だって――どうせ無理だもの。この夢は、私がぺろりと食べちゃうから。,-,ネクロマンサー,シルバーレア,下屋則子,STR,./img_follower/112521010.jpeg,./img_follower_evo/112521010.jpeg,8.0,8.0
113511030,グレートレッサーマミー,2,follower,2.0,2.0,4.0,4.0,,進化時 自分の場に他のフォロワーがいるなら、ネクロマンス 8； 自分の他のフォロワー1体は疾走 を持つ。,死を糧に。骸を下僕に。其は統べる者。不言なる古の王。寡黙なる呪を指し示す。……喋ると威厳がなくなるらしい、という噂がある。,相貌覆う禁断の匣。秘を裹む布。其は総攬する者。決して顕れず。不定。従って恐怖する。……すぐ表情に出るから顔は見せない、という噂がある。,-,ネクロマンサー,ブロンズレア,-,ROG,./img_follower/113511030.jpeg,./img_follower_evo/113511030.jpeg,8.0,8.0
113521020,アイアンツールドクター,2,follower,2.0,2.0,4.0,4.0,守護 ファンファーレ ネクロマンス 6； このバトル中に破壊された、コスト最大の自分の機械・フォロワーと同名のフォロワー1枚を手札に加える。（コスト最大のフォロワーが複数あるなら、その中からランダム）,守護 ,核による変質の影響は、新たな最適化を生み出していた。屍を機械で使役する。メカニカルゾンビはその成功例だ。……対して、生者を機械で使役せんとする者もいた。――屍術士の秘密メモ・２,屍を機械で意のままに動かす……まさに天才の所業。生者を屍にして動かす、私の機械手術に似ているな。……気づいたか？人は私をこう呼ばず、ゴッドハンドと。――アイアンツールドクターからメカニカルゾンビへ,機械,ネクロマンサー,シルバーレア,鈴木達央,ROG,./img_follower/113521020.jpeg,./img_follower_evo/113521020.jpeg,8.0,7.0
113531020,魔拳法・ソーラ,2,follower,2.0,2.0,3.0,3.0,ファンファーレ ネクロマンス 4； +2/+2する。,進化時 相手のフォロワー1体にXダメージ。Xは「このフォロワーの攻撃力の値」である。,剣で斬る？魔法で焼く？敵を斬りたきゃ拳で殴れ！敵を焼きたきゃ拳を燃やせ！体一つでどっちもやる。それが醍醐味ってやつさ！,武器なんて強さの底が知れている！だけど覚悟と心意気さえあれば、全身全霊の一発でどんな敵もぶっ飛ばせるのさ！,-,ネクロマンサー,ゴールドレア,明坂聡美,ROG,./img_follower/113531020.jpeg,./img_follower_evo/113531020.jpeg,8.5,8.0
114511030,シープスピリット,2,follower,2.0,2.0,4.0,4.0,ファンファーレ ナテラの大樹1枚を手札に加える。ラストワード 自分の墓場を+1する。,ラストワード 自分の墓場を+1する。,骨の蹄が鳴る。暢気な鳴き声を上げ、羊霊が歩き出す。「生前、人や犬に助けられてきた羊はその恩を返す。死後、危険な魂を食べて、今度は助けてくれるんだ。再生というのは、くるりくるりと面白いね」,死地に生者は集わない。羊霊の群は、魂をこそ喰らう。「魂を寄せた羊霊は、生前の羊毛を纏ったようになる。けれど、すぐ自分で平らげてまた骨だけに戻るんだ。再生の廻りみたいで、それがまた楽しくてね」,自然,ネクロマンサー,ブロンズレア,-,VEC,./img_follower/114511030.jpeg,./img_follower_evo/114511030.jpeg,8.5,8.5
